2021-12-07 21:17:40 - INFO - saving to ./results/2021-12-07_21-17-40
2021-12-07 21:17:40 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-17-40', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:17:40 - INFO - creating model fake generator (student)
2021-12-07 21:17:40 - INFO - creating model real generator (student)
2021-12-07 21:17:41 - INFO - number of parameters: 17176478
2021-12-07 21:17:45 - INFO - TRAINING - Epoch: [0][0/391]	Time 2.601 (2.601)	Data 0.162 (0.162)	Loss 2.7858 (2.7858)	Prec@1 7.031 (7.031)	Prec@5 50.781 (50.781)
2021-12-07 21:17:48 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.364 (0.548)	Data 0.000 (0.015)	Loss 2.5267 (2.6452)	Prec@1 7.031 (9.517)	Prec@5 47.656 (50.071)
2021-12-07 21:17:52 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.366 (0.461)	Data 0.000 (0.008)	Loss 2.3018 (2.5158)	Prec@1 14.844 (9.970)	Prec@5 58.594 (51.451)
2021-12-07 21:17:55 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.364 (0.430)	Data 0.000 (0.005)	Loss 2.3118 (2.4496)	Prec@1 5.469 (10.307)	Prec@5 48.438 (50.958)
2021-12-07 21:17:59 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.365 (0.414)	Data 0.000 (0.004)	Loss 2.2973 (2.4152)	Prec@1 12.500 (10.252)	Prec@5 55.469 (51.067)
2021-12-07 21:18:03 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.367 (0.404)	Data 0.000 (0.003)	Loss 2.2937 (2.3936)	Prec@1 13.281 (10.524)	Prec@5 53.125 (50.827)
2021-12-07 21:18:06 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.365 (0.398)	Data 0.000 (0.003)	Loss 2.3190 (2.3793)	Prec@1 9.375 (10.528)	Prec@5 45.312 (50.922)
2021-12-07 21:18:10 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.367 (0.394)	Data 0.000 (0.002)	Loss 2.3173 (2.3687)	Prec@1 10.938 (10.684)	Prec@5 42.188 (51.001)
2021-12-07 21:18:14 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.367 (0.390)	Data 0.000 (0.002)	Loss 2.3153 (2.3601)	Prec@1 9.375 (10.706)	Prec@5 49.219 (50.965)
2021-12-07 21:18:17 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.369 (0.388)	Data 0.000 (0.002)	Loss 2.2967 (2.3532)	Prec@1 17.969 (10.929)	Prec@5 55.469 (51.296)
2021-12-07 21:18:21 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.368 (0.386)	Data 0.000 (0.002)	Loss 2.2863 (2.3469)	Prec@1 11.719 (11.015)	Prec@5 57.812 (51.771)
2021-12-07 21:18:25 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.368 (0.384)	Data 0.000 (0.002)	Loss 2.2737 (2.3418)	Prec@1 14.062 (10.980)	Prec@5 57.812 (52.041)
2021-12-07 21:18:28 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.370 (0.383)	Data 0.000 (0.001)	Loss 2.2934 (2.3369)	Prec@1 11.719 (11.138)	Prec@5 50.781 (52.273)
2021-12-07 21:18:32 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.369 (0.382)	Data 0.000 (0.001)	Loss 2.2761 (2.3322)	Prec@1 12.500 (11.325)	Prec@5 59.375 (52.731)
2021-12-07 21:18:36 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.368 (0.381)	Data 0.000 (0.001)	Loss 2.2274 (2.3263)	Prec@1 18.750 (11.669)	Prec@5 56.250 (53.236)
2021-12-07 21:18:39 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.369 (0.380)	Data 0.000 (0.001)	Loss 2.2391 (2.3205)	Prec@1 14.844 (11.905)	Prec@5 67.188 (53.730)
2021-12-07 21:18:43 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.368 (0.379)	Data 0.000 (0.001)	Loss 2.1999 (2.3139)	Prec@1 18.750 (12.219)	Prec@5 59.375 (54.236)
2021-12-07 21:18:47 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.369 (0.379)	Data 0.000 (0.001)	Loss 2.2629 (2.3078)	Prec@1 11.719 (12.482)	Prec@5 57.812 (54.719)
2021-12-07 21:18:50 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.368 (0.378)	Data 0.000 (0.001)	Loss 2.2498 (2.3020)	Prec@1 15.625 (12.763)	Prec@5 66.406 (55.205)
2021-12-07 21:18:54 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.370 (0.378)	Data 0.000 (0.001)	Loss 2.2083 (2.2963)	Prec@1 20.312 (12.991)	Prec@5 59.375 (55.653)
2021-12-07 21:18:58 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.371 (0.377)	Data 0.000 (0.001)	Loss 2.1520 (2.2892)	Prec@1 14.844 (13.204)	Prec@5 68.750 (56.324)
