2021-12-08 01:21:40 - INFO - saving to ./results/2021-12-08_01-21-40
2021-12-08 01:21:40 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-08_01-21-40', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-08 01:21:40 - INFO - creating model fake generator (student)
2021-12-08 01:21:40 - INFO - creating model real generator (student)
2021-12-08 01:21:41 - INFO - number of parameters: 11094154
2021-12-08 01:21:43 - INFO - TRAINING - Epoch: [0][0/391]	Time 0.986 (0.986)	Data 0.171 (0.171)	Loss 1.8785 (1.8785)	Prec@1 8.594 (8.594)	Prec@5 45.312 (45.312)
2021-12-08 01:21:44 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.127 (0.199)	Data 0.000 (0.016)	Loss 1.8762 (1.8499)	Prec@1 7.812 (9.872)	Prec@5 48.438 (51.562)
2021-12-08 01:21:46 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.129 (0.166)	Data 0.000 (0.008)	Loss 1.9528 (1.8904)	Prec@1 11.719 (10.156)	Prec@5 55.469 (52.455)
2021-12-08 01:21:47 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.128 (0.154)	Data 0.000 (0.006)	Loss 2.0508 (1.9210)	Prec@1 12.500 (10.685)	Prec@5 50.000 (52.974)
2021-12-08 01:21:48 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.128 (0.148)	Data 0.000 (0.004)	Loss 2.0433 (1.9445)	Prec@1 10.156 (11.071)	Prec@5 52.344 (53.487)
2021-12-08 01:21:49 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.127 (0.144)	Data 0.000 (0.003)	Loss 1.9894 (1.9520)	Prec@1 7.812 (11.474)	Prec@5 52.344 (54.335)
2021-12-08 01:21:51 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.132 (0.144)	Data 0.000 (0.003)	Loss 2.0954 (1.9573)	Prec@1 7.031 (11.616)	Prec@5 57.031 (55.264)
2021-12-08 01:21:52 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.128 (0.144)	Data 0.000 (0.002)	Loss 2.0445 (1.9572)	Prec@1 10.938 (11.895)	Prec@5 60.156 (56.129)
2021-12-08 01:21:54 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.133 (0.143)	Data 0.000 (0.002)	Loss 1.8397 (1.9507)	Prec@1 19.531 (12.346)	Prec@5 66.406 (57.041)
2021-12-08 01:21:55 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.133 (0.142)	Data 0.000 (0.002)	Loss 1.8745 (1.9426)	Prec@1 15.625 (12.895)	Prec@5 70.312 (58.164)
2021-12-08 01:21:56 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.132 (0.141)	Data 0.000 (0.002)	Loss 1.7276 (1.9326)	Prec@1 25.000 (13.475)	Prec@5 71.094 (59.174)
2021-12-08 01:21:58 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.131 (0.140)	Data 0.000 (0.002)	Loss 1.7854 (1.9227)	Prec@1 20.312 (13.802)	Prec@5 68.750 (60.241)
2021-12-08 01:21:59 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.134 (0.139)	Data 0.000 (0.001)	Loss 1.8086 (1.9127)	Prec@1 21.094 (14.179)	Prec@5 67.969 (61.125)
2021-12-08 01:22:00 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.128 (0.139)	Data 0.000 (0.001)	Loss 1.7409 (1.9033)	Prec@1 17.969 (14.444)	Prec@5 76.562 (61.868)
2021-12-08 01:22:02 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.128 (0.138)	Data 0.000 (0.001)	Loss 1.7657 (1.8933)	Prec@1 16.406 (14.705)	Prec@5 75.000 (62.622)
2021-12-08 01:22:03 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.129 (0.138)	Data 0.000 (0.001)	Loss 1.7018 (1.8848)	Prec@1 15.625 (14.927)	Prec@5 67.969 (63.162)
2021-12-08 01:22:04 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.128 (0.137)	Data 0.000 (0.001)	Loss 1.6568 (1.8739)	Prec@1 28.125 (15.295)	Prec@5 73.438 (63.781)
2021-12-08 01:22:06 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.147 (0.137)	Data 0.000 (0.001)	Loss 1.6870 (1.8622)	Prec@1 19.531 (15.579)	Prec@5 74.219 (64.437)
