2021-12-07 20:23:36 - INFO - saving to ./results/2021-12-07_20-23-36
2021-12-07 20:23:36 - DEBUG - run arguments: Namespace(batch_size=96, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_20-23-36', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 20:23:36 - INFO - creating model fake generator (student)
2021-12-07 20:23:36 - INFO - creating model real generator (student)
2021-12-07 20:23:37 - INFO - number of parameters: 11094174
2021-12-07 20:23:39 - INFO - TRAINING - Epoch: [0][0/521]	Time 1.063 (1.063)	Data 0.142 (0.142)	Loss 2.7249 (2.7249)	Prec@1 9.375 (9.375)	Prec@5 42.708 (42.708)
2021-12-07 20:23:41 - INFO - TRAINING - Epoch: [0][10/521]	Time 0.202 (0.270)	Data 0.000 (0.013)	Loss 2.7727 (2.6707)	Prec@1 8.333 (11.080)	Prec@5 46.875 (49.811)
2021-12-07 20:23:43 - INFO - TRAINING - Epoch: [0][20/521]	Time 0.203 (0.238)	Data 0.000 (0.007)	Loss 2.5595 (2.6132)	Prec@1 15.625 (11.310)	Prec@5 59.375 (52.431)
2021-12-07 20:23:45 - INFO - TRAINING - Epoch: [0][30/521]	Time 0.205 (0.227)	Data 0.000 (0.005)	Loss 2.3806 (2.5797)	Prec@1 13.542 (11.492)	Prec@5 58.333 (53.293)
2021-12-07 20:23:47 - INFO - TRAINING - Epoch: [0][40/521]	Time 0.205 (0.221)	Data 0.000 (0.004)	Loss 2.3773 (2.5413)	Prec@1 12.500 (11.763)	Prec@5 59.375 (54.472)
2021-12-07 20:23:49 - INFO - TRAINING - Epoch: [0][50/521]	Time 0.204 (0.218)	Data 0.000 (0.003)	Loss 2.3012 (2.5113)	Prec@1 16.667 (12.051)	Prec@5 61.458 (55.106)
2021-12-07 20:23:51 - INFO - TRAINING - Epoch: [0][60/521]	Time 0.206 (0.216)	Data 0.000 (0.002)	Loss 2.4157 (2.4844)	Prec@1 8.333 (12.466)	Prec@5 56.250 (55.943)
2021-12-07 20:23:53 - INFO - TRAINING - Epoch: [0][70/521]	Time 0.205 (0.214)	Data 0.000 (0.002)	Loss 2.3330 (2.4615)	Prec@1 13.542 (12.705)	Prec@5 58.333 (56.455)
2021-12-07 20:23:55 - INFO - TRAINING - Epoch: [0][80/521]	Time 0.206 (0.213)	Data 0.000 (0.002)	Loss 2.2443 (2.4401)	Prec@1 18.750 (13.040)	Prec@5 66.667 (56.842)
2021-12-07 20:23:57 - INFO - TRAINING - Epoch: [0][90/521]	Time 0.208 (0.212)	Data 0.000 (0.002)	Loss 2.1686 (2.4190)	Prec@1 18.750 (13.450)	Prec@5 65.625 (57.578)
2021-12-07 20:23:59 - INFO - TRAINING - Epoch: [0][100/521]	Time 0.207 (0.211)	Data 0.000 (0.001)	Loss 2.1887 (2.4033)	Prec@1 18.750 (13.686)	Prec@5 69.792 (57.972)
2021-12-07 20:24:01 - INFO - TRAINING - Epoch: [0][110/521]	Time 0.207 (0.211)	Data 0.000 (0.001)	Loss 2.1594 (2.3863)	Prec@1 22.917 (13.983)	Prec@5 68.750 (58.577)
2021-12-07 20:24:03 - INFO - TRAINING - Epoch: [0][120/521]	Time 0.206 (0.210)	Data 0.000 (0.001)	Loss 2.2348 (2.3699)	Prec@1 15.625 (14.299)	Prec@5 63.542 (59.186)
2021-12-07 20:24:05 - INFO - TRAINING - Epoch: [0][130/521]	Time 0.206 (0.210)	Data 0.000 (0.001)	Loss 2.3141 (2.3592)	Prec@1 10.417 (14.480)	Prec@5 59.375 (59.526)
2021-12-07 20:24:07 - INFO - TRAINING - Epoch: [0][140/521]	Time 0.206 (0.209)	Data 0.000 (0.001)	Loss 2.2671 (2.3481)	Prec@1 16.667 (14.650)	Prec@5 57.292 (59.811)
2021-12-07 20:24:09 - INFO - TRAINING - Epoch: [0][150/521]	Time 0.206 (0.209)	Data 0.000 (0.001)	Loss 2.2682 (2.3398)	Prec@1 14.583 (14.742)	Prec@5 55.208 (60.058)
2021-12-07 20:24:12 - INFO - TRAINING - Epoch: [0][160/521]	Time 0.207 (0.209)	Data 0.000 (0.001)	Loss 2.1994 (2.3308)	Prec@1 14.583 (14.823)	Prec@5 67.708 (60.488)
