2021-12-07 21:38:48 - INFO - saving to ./results/2021-12-07_21-38-48
2021-12-07 21:38:48 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-38-48', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:38:48 - INFO - creating model fake generator (student)
2021-12-07 21:38:48 - INFO - creating model real generator (student)
2021-12-07 21:38:49 - INFO - number of parameters: 11094154
2021-12-07 21:38:52 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.892 (1.892)	Data 0.185 (0.185)	Loss 2.4070 (2.4070)	Prec@1 13.281 (13.281)	Prec@5 47.656 (47.656)
2021-12-07 21:38:55 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.266 (0.401)	Data 0.000 (0.017)	Loss 2.3031 (2.3367)	Prec@1 17.969 (14.418)	Prec@5 62.500 (58.381)
2021-12-07 21:38:57 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.267 (0.337)	Data 0.000 (0.009)	Loss 2.4666 (2.3573)	Prec@1 19.531 (16.071)	Prec@5 64.062 (62.723)
2021-12-07 21:39:00 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.266 (0.315)	Data 0.000 (0.006)	Loss 2.3970 (2.3914)	Prec@1 19.531 (16.709)	Prec@5 71.094 (64.541)
2021-12-07 21:39:03 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.267 (0.303)	Data 0.000 (0.005)	Loss 2.6577 (2.4292)	Prec@1 11.719 (16.902)	Prec@5 65.625 (65.072)
2021-12-07 21:39:05 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.270 (0.296)	Data 0.000 (0.004)	Loss 2.4911 (2.4458)	Prec@1 16.406 (17.402)	Prec@5 75.000 (65.977)
2021-12-07 21:39:08 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.269 (0.292)	Data 0.000 (0.003)	Loss 2.5819 (2.4638)	Prec@1 21.094 (17.687)	Prec@5 70.312 (66.496)
2021-12-07 21:39:11 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.269 (0.288)	Data 0.000 (0.003)	Loss 2.7034 (2.4952)	Prec@1 13.281 (17.562)	Prec@5 64.062 (66.472)
2021-12-07 21:39:13 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.271 (0.286)	Data 0.000 (0.002)	Loss 2.6298 (2.4966)	Prec@1 17.188 (17.747)	Prec@5 71.094 (66.946)
2021-12-07 21:39:16 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.269 (0.284)	Data 0.000 (0.002)	Loss 2.5172 (2.4977)	Prec@1 19.531 (18.098)	Prec@5 66.406 (67.110)
2021-12-07 21:39:19 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.272 (0.283)	Data 0.000 (0.002)	Loss 2.3412 (2.4964)	Prec@1 28.125 (18.162)	Prec@5 73.438 (67.582)
