2021-12-07 21:55:29 - INFO - saving to ./results/2021-12-07_21-55-29
2021-12-07 21:55:29 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-55-29', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:55:29 - INFO - creating model fake generator (student)
2021-12-07 21:55:29 - INFO - creating model real generator (student)
2021-12-07 21:55:31 - INFO - number of parameters: 20798602
2021-12-07 21:55:33 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.606 (1.606)	Data 0.169 (0.169)	Loss 2.3259 (2.3259)	Prec@1 10.156 (10.156)	Prec@5 56.250 (56.250)
2021-12-07 21:55:34 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.114 (0.243)	Data 0.000 (0.015)	Loss 2.4928 (2.4047)	Prec@1 7.031 (9.304)	Prec@5 49.219 (50.994)
2021-12-07 21:55:35 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.113 (0.182)	Data 0.000 (0.008)	Loss 2.5677 (2.4858)	Prec@1 9.375 (9.561)	Prec@5 55.469 (50.484)
2021-12-07 21:55:36 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.115 (0.160)	Data 0.000 (0.006)	Loss 2.7372 (2.5519)	Prec@1 7.812 (9.753)	Prec@5 49.219 (50.630)
2021-12-07 21:55:38 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.113 (0.149)	Data 0.000 (0.004)	Loss 2.8072 (2.6026)	Prec@1 7.812 (9.966)	Prec@5 51.562 (51.143)
2021-12-07 21:55:39 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.113 (0.142)	Data 0.000 (0.003)	Loss 2.8285 (2.6415)	Prec@1 15.625 (10.126)	Prec@5 50.000 (51.302)
2021-12-07 21:55:40 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.113 (0.139)	Data 0.000 (0.003)	Loss 2.8913 (2.6699)	Prec@1 6.250 (10.233)	Prec@5 50.781 (51.460)
2021-12-07 21:55:41 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.113 (0.135)	Data 0.000 (0.002)	Loss 2.7708 (2.6912)	Prec@1 13.281 (10.123)	Prec@5 56.250 (51.706)
2021-12-07 21:55:42 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.130 (0.133)	Data 0.000 (0.002)	Loss 2.8640 (2.7047)	Prec@1 7.812 (10.262)	Prec@5 57.031 (52.006)
2021-12-07 21:55:43 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.114 (0.131)	Data 0.000 (0.002)	Loss 2.6532 (2.7080)	Prec@1 12.500 (10.560)	Prec@5 62.500 (52.284)
2021-12-07 21:55:45 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.113 (0.129)	Data 0.000 (0.002)	Loss 2.7200 (2.7187)	Prec@1 14.062 (10.752)	Prec@5 60.156 (52.700)
2021-12-07 21:55:46 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.113 (0.128)	Data 0.000 (0.002)	Loss 2.5827 (2.7213)	Prec@1 14.062 (11.064)	Prec@5 67.969 (53.139)
2021-12-07 21:55:47 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.116 (0.127)	Data 0.000 (0.001)	Loss 2.6177 (2.7203)	Prec@1 13.281 (11.377)	Prec@5 64.844 (53.687)
2021-12-07 21:55:48 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.113 (0.126)	Data 0.000 (0.001)	Loss 2.7213 (2.7189)	Prec@1 10.156 (11.510)	Prec@5 60.156 (54.312)
2021-12-07 21:55:49 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.116 (0.125)	Data 0.000 (0.001)	Loss 2.6551 (2.7093)	Prec@1 15.625 (11.891)	Prec@5 58.594 (55.120)
2021-12-07 21:55:50 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.114 (0.125)	Data 0.000 (0.001)	Loss 2.7157 (2.7049)	Prec@1 14.062 (12.107)	Prec@5 65.625 (55.655)
2021-12-07 21:55:52 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.114 (0.124)	Data 0.000 (0.001)	Loss 2.6863 (2.7022)	Prec@1 10.938 (12.306)	Prec@5 68.750 (56.192)
2021-12-07 21:55:53 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.115 (0.124)	Data 0.000 (0.001)	Loss 2.5667 (2.6993)	Prec@1 13.281 (12.418)	Prec@5 64.062 (56.643)
2021-12-07 21:55:54 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.115 (0.123)	Data 0.000 (0.001)	Loss 2.4083 (2.6928)	Prec@1 21.094 (12.612)	Prec@5 64.844 (57.105)
2021-12-07 21:55:55 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.114 (0.123)	Data 0.000 (0.001)	Loss 2.5241 (2.6866)	Prec@1 16.406 (12.758)	Prec@5 69.531 (57.596)
2021-12-07 21:55:56 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.113 (0.122)	Data 0.000 (0.001)	Loss 2.5108 (2.6810)	Prec@1 20.312 (12.939)	Prec@5 67.969 (58.007)
