2021-12-07 21:25:12 - INFO - saving to ./results/2021-12-07_21-25-12
2021-12-07 21:25:12 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-25-12', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:25:12 - INFO - creating model fake generator (student)
2021-12-07 21:25:12 - INFO - creating model real generator (student)
2021-12-07 21:25:14 - INFO - number of parameters: 11094154
2021-12-07 21:25:16 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.943 (1.943)	Data 0.180 (0.180)	Loss 2.3629 (2.3629)	Prec@1 9.375 (9.375)	Prec@5 53.125 (53.125)
2021-12-07 21:25:19 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.273 (0.409)	Data 0.000 (0.016)	Loss 2.3135 (2.2999)	Prec@1 17.969 (14.773)	Prec@5 68.750 (60.582)
2021-12-07 21:25:22 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.273 (0.344)	Data 0.000 (0.009)	Loss 2.3924 (2.3220)	Prec@1 23.438 (16.704)	Prec@5 68.750 (64.174)
2021-12-07 21:25:25 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.274 (0.321)	Data 0.000 (0.006)	Loss 2.5544 (2.3767)	Prec@1 15.625 (17.061)	Prec@5 68.750 (65.348)
2021-12-07 21:25:27 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.271 (0.310)	Data 0.000 (0.004)	Loss 2.5138 (2.4053)	Prec@1 17.188 (17.359)	Prec@5 69.531 (66.082)
2021-12-07 21:25:30 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.274 (0.303)	Data 0.000 (0.004)	Loss 2.6765 (2.4137)	Prec@1 14.062 (17.708)	Prec@5 65.625 (67.111)
2021-12-07 21:25:33 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.274 (0.298)	Data 0.000 (0.003)	Loss 2.3773 (2.4309)	Prec@1 23.438 (17.956)	Prec@5 73.438 (67.072)
2021-12-07 21:25:35 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.275 (0.294)	Data 0.000 (0.003)	Loss 2.5885 (2.4534)	Prec@1 24.219 (18.233)	Prec@5 64.844 (67.099)
2021-12-07 21:25:38 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.274 (0.292)	Data 0.000 (0.002)	Loss 2.6034 (2.4518)	Prec@1 16.406 (18.490)	Prec@5 65.625 (67.728)
2021-12-07 21:25:41 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.275 (0.290)	Data 0.000 (0.002)	Loss 2.6646 (2.4688)	Prec@1 17.188 (18.570)	Prec@5 69.531 (67.720)
2021-12-07 21:25:44 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.275 (0.288)	Data 0.000 (0.002)	Loss 2.7044 (2.4793)	Prec@1 16.406 (18.680)	Prec@5 76.562 (68.046)
2021-12-07 21:25:46 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.277 (0.287)	Data 0.000 (0.002)	Loss 2.4274 (2.4830)	Prec@1 20.312 (18.891)	Prec@5 72.656 (68.194)
2021-12-07 21:25:49 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.283 (0.286)	Data 0.000 (0.002)	Loss 2.5384 (2.4885)	Prec@1 21.875 (18.873)	Prec@5 70.312 (68.505)
2021-12-07 21:25:52 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.278 (0.285)	Data 0.000 (0.001)	Loss 2.2996 (2.4873)	Prec@1 19.531 (18.989)	Prec@5 80.469 (68.738)
2021-12-07 21:25:55 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.276 (0.284)	Data 0.000 (0.001)	Loss 2.6281 (2.4855)	Prec@1 19.531 (19.154)	Prec@5 67.969 (69.021)
2021-12-07 21:25:57 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.280 (0.284)	Data 0.000 (0.001)	Loss 2.4284 (2.4788)	Prec@1 17.969 (19.304)	Prec@5 74.219 (69.252)
