2021-12-07 22:12:48 - INFO - saving to ./results/2021-12-07_22-12-48
2021-12-07 22:12:48 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_22-12-48', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 22:12:48 - INFO - creating model fake generator (student)
2021-12-07 22:12:48 - INFO - creating model real generator (student)
2021-12-07 22:12:50 - INFO - number of parameters: 11094154
2021-12-07 22:12:52 - INFO - TRAINING - Epoch: [0][0/391]	Time 0.949 (0.949)	Data 0.180 (0.180)	Loss 2.3951 (2.3951)	Prec@1 7.812 (7.812)	Prec@5 51.562 (51.562)
2021-12-07 22:12:52 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.084 (0.158)	Data 0.000 (0.016)	Loss 2.3509 (2.3594)	Prec@1 14.844 (11.222)	Prec@5 58.594 (55.611)
2021-12-07 22:12:53 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.084 (0.123)	Data 0.000 (0.009)	Loss 2.5553 (2.4034)	Prec@1 13.281 (13.132)	Prec@5 53.906 (57.552)
2021-12-07 22:12:54 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.084 (0.111)	Data 0.000 (0.006)	Loss 2.4168 (2.4421)	Prec@1 16.406 (14.012)	Prec@5 71.875 (59.602)
2021-12-07 22:12:55 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.084 (0.104)	Data 0.000 (0.004)	Loss 2.4824 (2.4526)	Prec@1 20.312 (14.863)	Prec@5 73.438 (62.024)
2021-12-07 22:12:56 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.084 (0.100)	Data 0.000 (0.004)	Loss 2.5050 (2.4398)	Prec@1 18.750 (16.345)	Prec@5 69.531 (64.139)
2021-12-07 22:12:57 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.084 (0.098)	Data 0.000 (0.003)	Loss 2.5377 (2.4453)	Prec@1 22.656 (16.970)	Prec@5 70.312 (65.394)
2021-12-07 22:12:57 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.085 (0.096)	Data 0.000 (0.003)	Loss 2.6284 (2.4537)	Prec@1 12.500 (17.331)	Prec@5 73.438 (66.703)
2021-12-07 22:12:58 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.084 (0.095)	Data 0.000 (0.002)	Loss 2.5073 (2.4463)	Prec@1 21.094 (17.814)	Prec@5 75.000 (67.911)
2021-12-07 22:12:59 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.084 (0.094)	Data 0.000 (0.002)	Loss 2.4326 (2.4439)	Prec@1 21.875 (18.295)	Prec@5 70.312 (68.767)
2021-12-07 22:13:00 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.085 (0.093)	Data 0.000 (0.002)	Loss 2.2803 (2.4432)	Prec@1 22.656 (18.572)	Prec@5 75.000 (69.230)
